title,artist,streams,id,image
VAMPIROS,ROSALÍA,6843444,3Eax1yebRxj6LSYpxE9Yd3,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
LET IT GO,DJ Khaled,6842674,1cEhrSF6EylAEqdhUGuNpX,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb
Best Friend,Young Thug,6833107,33JcUj9qQDayKswunZP9ar,https://i.scdn.co/image/ab67616d0000b273bd29e861f5f985a1bbe50ff9
GIANTS,True Damage,6831797,5C0ivQMxes2lWuOANhvVAm,https://i.scdn.co/image/ab67616d0000b2731fc75f57743e314747fdf5b0
Kitsch,IVE,6831410,7foeH2Emgq8A3LWk3q6dat,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
One More Time,Daft Punk,6823990,0DiWol3AO6WpXZgp0goxAV,https://i.scdn.co/image/ab67616d0000b273b33d46dfa2635a47eebf63b2
FLIP THE SWITCH,Quavo,6821154,1rlIrbWboTRGeKfHhgbJRZ,https://i.scdn.co/image/ab67616d0000b273a1fc738279f01eb8086fc44d
Selfish,PnB Rock,6818427,2xbI8Vmyv3TkpTdywpPyNw,https://i.scdn.co/image/ab67616d0000b273e9fb616403542596d3ede300
Bloodstream,Ed Sheeran,6812893,5v4sZRuvWDcisoOk1PFv6T,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd
Chrome Heart Tags,Lil Uzi Vert,6805765,46mT9NR7N9Zf5MolcrBgE3,https://i.scdn.co/image/ab67616d0000b273d5f1bbe527fa685633339add
That's Hilarious,Charlie Puth,6805417,0wPKDeY4fZXT6k9bzV0kx0,https://i.scdn.co/image/ab67616d0000b273a3b39c1651a617bb09800fd8
Magic In The Hamptons,Social House,6800602,2Yer0p7uB2lVBUAtANuuQp,https://i.scdn.co/image/ab67616d0000b273013314e9861a2c4a796b2176
Electric Body,A$AP Rocky,6778112,6br4Pc0BzU6dTD5fEmks2i,https://i.scdn.co/image/ab67616d0000b27381a6a2cafab2e7a4066b5eec
Rent Money,Future,6773292,5W9QCBJ6Em0XWX333YrNhc,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696
Rich MF,Trippie Redd,6767904,1geOe7YkJHbsoRdNU0IvGS,https://i.scdn.co/image/ab67616d0000b2733552d176c46bba8463024495
Tides,Ed Sheeran,6767232,2JiHR4gCDjXwYVRDmwdk95,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2
Hey Angel,One Direction,6761970,4fLTtg48X0QtKrj0Jv8I3v,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3
Fifteen (Taylor’s Version),Taylor Swift,6761147,2nqio0SfWg6gh2eCtfuMa5,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de
Run Me Dry,Bryson Tiller,6755415,5GG3knKdxKWrNboRijxeKF,https://i.scdn.co/image/ab67616d0000b273202e628665f6ae3789c998c1
"If I'm Lyin, I'm Flyin",Kodak Black,6750395,7HdNB8nvJOBwHa8hIkzvxp,https://i.scdn.co/image/ab67616d0000b273f9508eb3070b95ceeb82788b
Gold - Thomas Jack Radio Edit,Gabriel Rios,6749056,6eWsgrQLZhLqy5VfGB9iFs,https://i.scdn.co/image/ab67616d0000b27399220b35c84093ba85957487
Zero,Imagine Dragons,6723584,2bzitsPcImYC6DZWvvLCQi,https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd
Choker,Twenty One Pilots,6722952,732E6ibFkQR5lNIPEeiEnx,https://i.scdn.co/image/ab67616d0000b27320b467550945fd123e00f0a5
Mios mit Bars,Luciano,6709018,7Ek9e3eIuktIFjpDRQfmHE,https://i.scdn.co/image/ab67616d0000b2734646e70dcef6de5cc1516cd9
sHe,ZAYN,6707899,48qaQk75LoWs5qgsZgbkA5,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d
Be Like Me,Lil Pump,6704637,6flur5o18COKeafnjLHRiJ,https://i.scdn.co/image/ab67616d0000b273a89a23025e950aa2aeaa4a22
Boot,Apache 207,6702588,0rqY8g1Y1zaA4YwU6vhBQg,https://i.scdn.co/image/ab67616d0000b2733b8a6a6b2551837c2a417cb2
difference (interlude),XXXTENTACION,6698908,5itzep0nGnq7hxCfFNsTIR,https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6
Gilded Lily,Cults,6696970,3Z0qLOS0cqWKPHXkbTXmNF,https://i.scdn.co/image/ab67616d0000b273d0349cd631791ca446be337a
RAW SHIT,DaBaby,6693814,1CCDIow4pPYyJYzhtTUYz2,https://i.scdn.co/image/ab67616d0000b273f2b94b2fda4f08836d6371ba
Replay,Lady Gaga,6690327,7sKbyYeJnITO1Eh9xd0lKd,https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a
die first,Nessa Barrett,6682118,3TfDUStpnEVIlsNlgcKQgJ,https://i.scdn.co/image/ab67616d0000b273fe6b11174f7eaddd74e870e0
Higher,DJ Khaled,6677532,6O10oTtZIZ4DkkUqyfCbrR,https://i.scdn.co/image/ab67616d0000b273fa2741071b31bb94cb4232ae
Kills You Slowly,The Chainsmokers,6675666,2PgMUAn2bBpm8gz6yAXvVL,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76
Good In Bed,Dua Lipa,6674178,6uAFJ75WDAoAPyCWJAtvks,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f
VACATION,Tyga,6672152,6q2uIyLqASSpv2SIv2ehWK,https://i.scdn.co/image/ab67616d0000b2737e3d8ef3fa99af77466d8da6
Hall of Fame,The Script,6666888,1X1DWw2pcNZ8zSub3uhlNz,https://i.scdn.co/image/ab67616d0000b273dd8408b50f45c66139f44ce2
RUNITUP,"Tyler, The Creator",6666154,13HsOwrwTA5HgLuoaDHncP,https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4
All The Money,Metro Boomin,6664457,4a1fh9vJMMoRjNrBmEWoM0,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Matrix,Apache 207,6650320,7ygVaACDENw4PgLbN1awFE,https://i.scdn.co/image/ab67616d0000b2732c3d2f803900edee0381b5df
Lose,KSI,6643667,7t5NGZpHPlyqAkPEph6dqe,https://i.scdn.co/image/ab67616d0000b2735bf53a3450491d22baae4c1e
Love You Anyway,Luke Combs,6641569,2kYevr8cbIAH2ha8210Bnz,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
Problems,Lil Wayne,6637494,0ubdf6zWT1It2saK41SkO0,https://i.scdn.co/image/ab67616d0000b273bb1138165ad4ec2306f4e886
Doja,$NOT,6626024,3YFnfm9z8RmPFIZ7C16u4e,https://i.scdn.co/image/ab67616d0000b273ee72c43250d377ee9a3de52e
Polar Opposites,Drake,6625786,3oZZfVvLJuDYc4Vn3A63Fw,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
Yours,JIN,6618670,66sBTYlkaiyBwf4fhbIHlZ,https://i.scdn.co/image/ab67616d0000b2736378aeb712f4082c3152b64e
Für Euch alle,Bushido,6617639,2jgz8ebzp6aY7fW7hWAXaO,https://i.scdn.co/image/ab67616d0000b273a796e1406576043cdf6bacf2
Faded,ZHU,6578456,2GQEM9JuHu30sGFvRYeCxz,https://i.scdn.co/image/ab67616d0000b273a5aa7beadbc1f93d0ec01f23
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,6578310,1TfqLAPs4K3s2rJMoCokcS,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d
Wizard Of Oz,Logic,6575701,2ycWek3FNNVHBhz2TcnOzZ,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc
Negro,J Balvin,6571534,2hsA9YWuF3C9Gosi4dpjJN,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d
AUTOMÁTICO,Maria Becerra,6564535,6XIX3KJHpDDUPGUGj8GBx1,https://i.scdn.co/image/ab67616d0000b27323dd8d0f54672fbf34c0fde8
Christmas Kids,Roar,6548514,40gk32E7YaTFoQwDIWv2SY,https://i.scdn.co/image/ab67616d0000b273d72f734a66c2b545facd7517
Long Way Down,One Direction,6545112,2UFOh8iMQ2DON7sl3lqGJH,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,6543481,3gdewACMIVMEWVbyb8O9sY,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3
Livin It Up,Young Thug,6541985,7zjEyeBsaw9gV0jofJLfOM,https://i.scdn.co/image/ab67616d0000b273f8d415dab5ed7e3747bd38dd
King Of My City,A Boogie Wit da Hoodie,6540396,3o0nkjyy6eZL5lZcEpvJec,https://i.scdn.co/image/ab67616d0000b2731072a34d8c8d75e9b2545d8a
Plastic Bag,Drake,6540239,76kyKtPLsFbQkdQ86QrkF4,https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507
I'M DAT N****,Future,6525109,0AAVJIN4plafvmNKqRCltG,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
BONNIE & CLYDE,Loredana,6525055,3PlVuhOvx0EqYv8wYPKjZV,https://i.scdn.co/image/ab67616d0000b2731cb3d648efae2a44b4da2051
No More,Metro Boomin,6515207,42k9e2hgl98IdgkXLg4pxs,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29
Money Bag,Cardi B,6510534,1vBeIXlzbAieGoDqInav5j,https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab
Ich weiß nicht mal wie sie heißt,Capital Bra,6507676,4KfL3Ne8bc9bC2PUB8QGwA,https://i.scdn.co/image/ab67616d0000b273b94c3504ff41a3304b195c7f
Rude Boy,Rihanna,6506552,60jzFy6Nn4M0iD1d94oteF,https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5
RONDO,6ix9ine,6500628,5e4AYaVnzJnR5H7tVbox9S,https://i.scdn.co/image/ab67616d0000b2734ab8b1c3369c5fc82d63ac79
Entertainer,ZAYN,6496952,4By48hpAtUx7F7F1yxvwvm,https://i.scdn.co/image/ab67616d0000b2732bdcb339402ebd78651f09c8
KEEP IT BURNIN,Future,6493409,7rWCWzPRftzZTZtIyQtaDU,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
Designer,Lil Pump,6492766,1LXbv9jiTtdBdHadZ317Gt,https://i.scdn.co/image/ab67616d0000b273932cff91aeb46fa4aba9f1ee
You Can Cry,Marshmello,6492193,3ZbJMlEL4Kcme0ONRO7Slx,https://i.scdn.co/image/ab67616d0000b273c5e91db1b0034862260bf945
OverHeated,Billie Eilish,6492054,5uSG6fUPRaehaV820zcpsK,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e
The Way I Loved You (Taylor’s Version),Taylor Swift,6491547,22bPsP2jCgbLUvh82U0Z3M,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de
Alfred - Interlude,Eminem,6480928,4EmunTy7kNBYQivOa8F6b8,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
Girl At Home (Taylor's Version),Taylor Swift,6475939,0DMVrlMUn01M0IcpDbwgu7,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d
DONT WANT IT,Lil Nas X,6472950,4vsJWPwWPS27gRM4oLjBNO,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd
Move Ya Hips,A$AP Ferg,6470819,5esKpsrB3TbGHwFaAjIGMx,https://i.scdn.co/image/ab67616d0000b2739c7f5612dc2f284ef5c31764
Hotel,Kid Ink,6463582,4pkZ5gasUzIcPHx6v7pmes,https://i.scdn.co/image/ab67616d0000b273019559d84aa60a5320764b33
Quem Me Dera,Márcia Fellipe,6463367,2lAyctg5FocS67eksHoyIg,https://i.scdn.co/image/ab67616d0000b2730dcce63b7b3ca6ae2554faa7
Lullaby,Sigala,6462524,5xzCzOAOfRi4DOttSzvznR,https://i.scdn.co/image/ab67616d0000b273e9330809e667c48fa179f56b
The Last Ride,Sidhu Moose Wala,6457066,7B4uYqxTpTOS1sgxFB9Ann,https://i.scdn.co/image/ab67616d0000b27374568d5f6ec286a36613a517
O Bebê,MC Kevinho,6456734,15YEYgT0kDso9gwOcJFAmV,https://i.scdn.co/image/ab67616d0000b2737c0579db8615de99f541fee3
You Wouldn't Understand,Juice WRLD,6449361,0veO6y9anwdVTaRuW7y8NJ,https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7
Some Way,NAV,6447996,7zxRMhXxJMQCeDDg0rKAVo,https://i.scdn.co/image/ab67616d0000b27309641cc11bfab19e890bbf58
Maman ne le sait pas,Ninho,6447614,5c2HadbVTsMKjja4gohEFI,https://i.scdn.co/image/ab67616d0000b27349f298c896b4e4237e2a614e
Donuts,Gzuz,6446981,5XVPNr0CAoUn1jD033Ucoo,https://i.scdn.co/image/ab67616d0000b273709a7fa7daf9ba4607c9eb31
SKYBOX,Gunna,6440443,4jMPZl0GrSFgbogJ0C6sNG,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2
Keine Liebe,RIN,6436526,4OVF6uwZlMOSlZmHDnwliX,https://i.scdn.co/image/ab67616d0000b27311c0f2c4db6be763a8abeafe
Bust Me,Lil Uzi Vert,6433815,4wBcaYqLPm7EtDVoJQORU4,https://i.scdn.co/image/ab67616d0000b273d5f1bbe527fa685633339add
Dámelo To’,Selena Gomez,6426522,36CiGk9oRdwTnBDMgKEfjl,https://i.scdn.co/image/ab67616d0000b2738b11b0be988e17da2799b94d
Chains,Nick Jonas,6423444,5Eg4TsPcqNbIjd8ADMZosg,https://i.scdn.co/image/ab67616d0000b2733721c00c751f3596b38ffdad
Reggaetón en lo Oscuro,Wisin & Yandel,6417097,7LLXLd0pisbEAdIVK502VM,https://i.scdn.co/image/ab67616d0000b273a590257ccbc3ab81d00d8856
Walking in the Wind,One Direction,6414040,1ZycJRpLOazlLcoFGxGROO,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3
Lost,Maroon 5,6410263,18XlJEroUwFo0tLZxscgXE,https://i.scdn.co/image/ab67616d0000b27391dab6f19c1eebff49470fce
Star Treatment,Arctic Monkeys,6399280,0b93tWwuoAC0nXe1CfR30I,https://i.scdn.co/image/ab67616d0000b2738895ff0f90525f4aa9437c27
World's Smallest Violin,AJR,6391521,2GujK1FWxxOZ118PaWNgbZ,https://i.scdn.co/image/ab67616d0000b2730b2dd5b222295ed11c07954c
Paradise,Coldplay,6391118,6nek1Nin9q48AVZcWs9e9D,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d
borderline,Ariana Grande,6389200,4b7mLZQWsy0rLnrMtPA9fQ,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394
Don't ever say love me,Colde,6388657,34o6gteNy2T5rieA0xYAgo,https://i.scdn.co/image/ab67616d0000b27309cc1afd4f180c663256394b
White Sand,Migos,6377885,2KokOIKdw4zZutDil85Ugh,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890
Pineapple,Ty Dolla $ign,6376510,2R7Gn3cjnPaVO0Oj8nsTDP,https://i.scdn.co/image/ab67616d0000b273969f92a8ae964ac3de904466
Sand In My Boots,Morgan Wallen,6374966,0uRrG2jRR5tuifsYIJHEao,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
When I Grow Up,NF,6372820,5rLyYxZNzca00ENADO9m54,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044
Call Casting,Migos,6368732,4BqE5Rg3r4Rtizvm3IicrN,https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd
RONCA FREESTYLE,Bad Bunny,6367833,3XZeOzJ9tqnu58YP6cqApI,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092
Jenny,Studio Killers,6364799,4JLBDUYSaOMPYND0iWeSWQ,https://i.scdn.co/image/ab67616d0000b273f8c22e6412de45872bd66286
Love Me Now,Kygo,6362152,1c1sdxrYLIiuJOlE7PPttb,https://i.scdn.co/image/ab67616d0000b2737740a461c649b106623ce501
PASAJERO,Mora,6356947,1uFAI2C6r3YBQmXCAPGzZv,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
Cardigan,Don Toliver,6352063,0Li1OuXXfi7950ilZUFGkF,https://i.scdn.co/image/ab67616d0000b27345190a074bef3e8ce868b60c
Tilidin Weg,Bonez MC,6350322,7idxewQZ24F0gQy2EWE6Ug,https://i.scdn.co/image/ab67616d0000b273f73308c02c60f497fcaf1640
Gecko (Overdrive),Oliver Heldens,6344676,483XiZ5o13Cc1zoWV7jGml,https://i.scdn.co/image/ab67616d0000b273889f287fb90897d2503cb625
My Choppa Hate Niggas,21 Savage,6343859,2D2w9943rsnJOGCrI4aMQp,https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
Ciao Ciao,La rappresentante di lista,6332400,0jLeyuu6mtsD384054xLah,https://i.scdn.co/image/ab67616d0000b2730f1c471dae67e1626c9fd385
You Be Love,Avicii,6330161,630svau24EHHzw1kNk0Bdq,https://i.scdn.co/image/ab67616d0000b273a26cc58b4d64c2ece3376389
Face-off,Jimin,6312108,3OdIiWnYRHPYtC313Z0Bwy,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
Uptown Vibes,Meek Mill,6312057,2tnlNVAhuQGgoFJxALVeXx,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6
Phantom Regret by Jim,The Weeknd,6306586,1NlK2NtpuUazpziLhnJwEV,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
Tragic Endings,Eminem,6300947,3xpTHrC1b6dmiLEeM5jO0z,https://i.scdn.co/image/ab67616d0000b273dee6b58d35215322626b5701
Hot In It,Tiësto,6299914,5pNFibJLq7dvoDVIIcQBkn,https://i.scdn.co/image/ab67616d0000b273cf8c47967e5c6bbc7dca5abb
DOMINGO DE BOTE,Mora,6297985,0rvbMTIWwMZaMC9UnubDPb,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
Andere Welt,Capital Bra,6291774,5FNhlq7JSnm1kisNKeuVAP,https://i.scdn.co/image/ab67616d0000b27352169849e32a2448fffb584a
Hittas,Lil Wayne,6284294,5s6pKnF3ZPtuqvEx1i1V7U,https://i.scdn.co/image/ab67616d0000b273bb1138165ad4ec2306f4e886
Hurts Like Hell,Madison Beer,6282687,1thsMfc9Z8zztIx7Le3JQM,https://i.scdn.co/image/ab67616d0000b27315ab87927ab267cb6bc8113c
Nikes,Frank Ocean,6281475,19YKaevk2bce4odJkP5L22,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
Hey Stephen (Taylor’s Version),Taylor Swift,6274671,550erGcdD9n6PnwxrvYqZT,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de
Midnight Train,Sam Smith,6272689,1A85fOmviQuGgkF6Lww6Nd,https://i.scdn.co/image/ab67616d0000b273005cd7d0ae87b081601f6cca
Love/Hate Letter To Alcohol,Post Malone,6266621,6R9c642Hs3tOdLowjYaWt2,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97
Pure Grinding,Avicii,6264030,3uEu7hcvgrSOrgnMxzqugh,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468
Overtime,Zach Bryan,6254739,5pIVEk6Di7n1v5khOzJaJL,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
Highlights,Kanye West,6252272,4qYLPta5HZ36idWiXtqh7B,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4
untitled 07 | 2014 - 2016,Kendrick Lamar,6249068,40IQooNkPRVtn4zlE3ZFpA,https://i.scdn.co/image/ab67616d0000b2738c697f553a46006a5d8886b2
Next To Me,Imagine Dragons,6244230,31VOknKjFrEX47bZXzqcoF,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a
THIQUE,Beyoncé,6236328,1LCm0lFnEsxR2oPqyHLGX9,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7
I Will,Eminem,6231281,3CJbxqRQ0JNCqboWDNUUeX,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
Orlando,XXXTENTACION,6229941,05bnEv2dpFzmGVLGdjD9UP,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5
Nothing,Bruno Major,6228945,1lORkxEMmsCZqhoxcmk3A3,https://i.scdn.co/image/ab67616d0000b273e321a69d7454d9365c667187
Bohemian Rhapsody,Panic! At The Disco,6220027,2YSbHu9XF4bNYWt3MnIhgE,https://i.scdn.co/image/ab67616d0000b273cb4ec52c48a6b071ed2ab6bc
Fly As Me,Bruno Mars,6217313,2GMnljBY4nGtuqGVmFsNK4,https://i.scdn.co/image/ab67616d0000b273ea4dbc77bb610cd493bbd859
Surf,Mac Miller,6215704,1kwnxJNVl7cwcU98RvMBaR,https://i.scdn.co/image/ab67616d0000b27326b7dd89810cc1a40ada642c
Tints,Anderson .Paak,6203848,7c3SbTuufigBWURcICnAWy,https://i.scdn.co/image/ab67616d0000b273524aa1b58c9b19480d8ee703
Slay3r,Playboi Carti,6200624,1eMNW1HQjF1dbb4GtnmpaX,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb
Some que ele vem atrás,Anitta,6189044,2qD7VoDYcrAPY0cVEfpsR5,https://i.scdn.co/image/ab67616d0000b273a9c075ea3b6a8a0f3d604788
Heart On Ice,Rod Wave,6186614,591ks2A0o7ratTpiRdI7M6,https://i.scdn.co/image/ab67616d0000b273ae9b6f01afeeed8900cf8e06
Words,Alesso,6185149,1bgKMxPQU7JIZEhNsM1vFs,https://i.scdn.co/image/ab67616d0000b2738f9c368d8d0f5792ffc5d38e
Best Of Me,BTS,6178432,5C6A1WXVfKvBBQmaFFnBgs,https://i.scdn.co/image/ab67616d0000b273829305487c8f3b96a1d955b3
Everybody Dies,Billie Eilish,6175174,5jhBwnqzNNrENXnYrAdoCe,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e
Si Estuviésemos Juntos,Bad Bunny,6173224,35wvL50xvKpCHEJPxLOLPI,https://i.scdn.co/image/ab67616d0000b2732fbd77033247e889cb7d2ac4
Plastic Doll,Lady Gaga,6170235,5053O1zH7ti48DaNx3SS5f,https://i.scdn.co/image/ab67616d0000b273335b00966a9839d4dde60256
BoomTrap Protocol,Logic,6169468,4fZxGiES1FKbNqJPrI4L3s,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc
She Looks So Perfect,5 Seconds of Summer,6159336,1gugDOSMREb34Xo0c1PlxM,https://i.scdn.co/image/ab67616d0000b27393432e914046a003229378da
911 / Mr. Lonely,"Tyler, The Creator",6159122,4bEcoz1OcfMgUbp2ft8ieQ,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
Numb / Encore,JAY-Z,6157893,5sNESr6pQfIhL3krM8CtZn,https://i.scdn.co/image/ab67616d0000b2737282412ad025c14f7039f516
Smoke Sprite,So!YoON!,6157342,5YSkDxmHvzSDWTu4MaEtfa,https://i.scdn.co/image/ab67616d0000b2733f8adef16f0ae1c05f7c51be
CHICKEN TERIYAKI,ROSALÍA,6156465,6hH6QJ9ZAO0Z6m7PfvLoXW,https://i.scdn.co/image/ab67616d0000b2730c179967a265de0fc76382fe
when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,6156010,6H7fWtwEUHVfTyZD7zeG4w,https://i.scdn.co/image/ab67616d0000b27339c2bb49427b90c6ab9b2a5d
Patience,KSI,6155698,4yjfHlTgLEzuRFtnck1K4W,https://i.scdn.co/image/ab67616d0000b27301bd26c1b83918e0e4afd3ce
Red Eye,Justin Bieber,6146177,24OeEKPQ8qqNZnPevRHxUT,https://i.scdn.co/image/ab67616d0000b2730cad1d28e91209690bdfb907
Alleen,KC Rebell,6145928,3UDsmMZsEMsvM82OcdqJWu,https://i.scdn.co/image/ab67616d0000b2739c224ae7b870ba763d8bd0b7
Bye Bye,CRO,6145306,14nPeFpodUF79CUJFhuZ7P,https://i.scdn.co/image/ab67616d0000b273a32339b8818323380682a889
La Haine,Luciano,6144032,1ERXF9U6jJlnhYMHRXSAKG,https://i.scdn.co/image/ab67616d0000b27332c2808dfe7f9a59a2fcbedc
$ave Dat Money,Lil Dicky,6136573,1TkWsnheqK0gBtvh07BtNX,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e
Dark Side,Blind Channel,6130561,2vICdcAEc10WfqMeRxOF1I,https://i.scdn.co/image/ab67616d0000b2731fea835086a6097bc0b0e1fd
Reminder - Remix,The Weeknd,6125527,2rlEZYWZFE84YTbrwypBr0,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b
Rich Sex,Nicki Minaj,6122081,2D1MK9oaxy7axXggy3iVbp,https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4
Don't Think Jesus,Morgan Wallen,6121223,77qpDGhjN7Hdp12JkPpHvY,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
Dreamcatcher,Metro Boomin,6111175,22ykS8KWpd2r4zcRZ0XMK5,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29
Lost In Yesterday,Tame Impala,6106386,5JWPUEov2wlX7c0jhYZpeB,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49
XXL,Miksu / Macloud,6104892,60Yyqzr83eKaUOgpogcyfF,https://i.scdn.co/image/ab67616d0000b273d610c241765d2053094920fb
Inside Out,The Chainsmokers,6104528,7sG2bWi2eDtvX9vX8yC1Gn,https://i.scdn.co/image/ab67616d0000b2730c7ca616433b7f0188305c2f
Turn The Music Louder (Rumble),KDA,6103100,0YC3WfFZkZBpUeaHt4Eggk,https://i.scdn.co/image/ab67616d0000b273d3699e3e6441ba4672c178a2
Vai Novinha Ah Ah Ah,Dyamante DJ,6086599,3Nvzs0cJbLwhXPPlI8xzpC,https://i.scdn.co/image/ab67616d0000b273cef999d3f58c9f4d0c0b39ac
Outro : Ego,BTS,6086307,2LVw2bIK99go1NdD77dUCW,https://i.scdn.co/image/ab67616d0000b273505190077497c230422f2934
After Last Night,Bruno Mars,6078933,3jiKUMXqwEodB7gVv1RMZU,https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86
SMASH!,XXXTENTACION,6071046,6rAGFgcGtlIdYxlhDizXNo,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
Foot Fungus,Ski Mask The Slump God,6066404,3EikYy40GMSp8l5mDV6IQo,https://i.scdn.co/image/ab67616d0000b273e62c8561e3b1bd9ad952ce01
Majesty,Nicki Minaj,6064496,38TgLPNHsPzgqri5G4SPun,https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4
Warm It Up,Logic,6063501,3W4JFzOQdo5J2Wgt9DFg24,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc
SPIRIT,Beyoncé,6043814,6ucmgsair6pvRYfwgvI6e0,https://i.scdn.co/image/ab67616d0000b2734ccc03169b086af698178a99
Shot,Ufo361,6042291,51GmZjHgR1sWkHWqpQzpEa,https://i.scdn.co/image/ab67616d0000b273f3a6ca947fe70a9a32e187e4
